Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"178860","1","260567","","2008-10-07 14:59:54","","3","5196","<p>I'm trying to use a Microsoft Access database for a demo project that I'm thinking of doing in either CodeIgniter or CakePHP. Ignoring the possible folly of using Microsoft Access, I haven't been able to figure out precisely how the connection string corresponds to the frameworks' database settings. In straight PHP, I can use this code to connect to an Access database:</p>

<pre><code>$db_connection = odbc_connect(
  ""DRIVER={Microsoft Access Driver (*.mdb)}; DBQ=\\path\\to\\db.mdb"", 
  ""ADODB.Connection"", """", ""SQL_CUR_USE_ODBC""
);
</code></pre>

<p>How do those strings correspond to the Code Igniter db settings? This doesn't seem to be quite working:</p>

<pre><code>$db['access']['hostname'] = ""{Microsoft Access Driver (*.mdb)}"";
$db['access']['username'] = ""ADODB.Connection"";
$db['access']['password'] = """";
$db['access']['database'] = ""\\path\\to\\db.mdb"";
$db['access']['dbdriver'] = ""odbc"";
$db['access']['dbprefix'] = """";
$db['access']['pconnect'] = TRUE;
$db['access']['db_debug'] = TRUE;
$db['access']['cache_on'] = FALSE;
$db['access']['cachedir'] = """";
$db['access']['char_set'] = ""utf8"";
$db['access']['dbcollat'] = ""utf8_general_ci"";
</code></pre>
","24197","sprugman","287583","ΤΖΩΤΖΙΟΥ","2013-01-18 05:05:47","2013-01-18 05:05:47","How do I add an MSAccess connection to CodeIgniter or CakePHP?","<database><ms-access><cakephp><codeigniter>","2","0","2","",""
"235984","1","235989","","2008-10-25 06:08:25","","65","5197","<p>When have you ever personally come upon the <strong><a href=""https://en.wikipedia.org/wiki/Halting_problem"" rel=""nofollow noreferrer"">halting problem</a></strong> in the field? This can be when a co-worker / boss suggested a solution which would violate the fundamental limits of computation, or when you realized yourself that a problem you were trying to solve was, in fact, impossible to solve.</p>

<p>The most recent time I came up with it was when studying type checkers. Our class realized that it would be impossible to write a perfect type checker (one that would accept all programs that would run without type errors, and reject all programs that would run with type errors) because this would, in fact, solve the halting problem. Another was when we realized, in the same class, that it would be impossible to determine whether a division would ever occur by zero, in the type-checking stage, because checking whether a number, at run-time, is zero, is also a version of the halting problem.</p>
","15055","Claudiu","1033581","Kip","2018-11-06 15:38:16","2018-11-06 15:38:16","When have you come upon the halting problem in the field?","<language-agnostic><field><theory><turing-machines><halting-problem>","13","4","22","2014-09-06 03:26:21",""
"667627","1","","","2009-03-20 19:29:10","","1","5197","<p>Before we were not using Crystal Reports. In our project now we have added Crystal Reports to our project. When I transferred my project to the server it produced a Crystal error.
I suspect that Crystal is not installed on the server. Then installed Crystal 11 on the server. The development machines have Crystal 8.5. The server produces this error at the application startup.</p>

<blockquote>
  <p>""Could not load file or assembly 'CrystalDecisions.ReportAppServer.ClientDoc, Version=10.2.3600.0, Culture=neutral, PublicKeyToken=692fbea5521e1304' or one of its dependencies. The system cannot find the file specified.""</p>
</blockquote>

<ul>
<li><p>Is it possible to have two version
reference in web.config? (i.e. crystal
8.5 &amp; 11)</p></li>
<li><p>How can this issue be solved?</p></li>
</ul>

<p>Using C#, Visual Studio 2005, and Crystal Reports 8.5 in the development environment. </p>
","64739","Kartik","23199","Kartik","2010-07-30 00:23:21","2012-03-07 13:35:08","multiple versions of Crystal Reports in web.config","<c#><asp.net><crystal-reports><web-config>","6","0","","",""
"700310","1","745070","","2009-03-31 06:41:25","","2","5197","<p>I have 2 tables:</p>

<pre><code>tblAuthors
 - id
 - username

tblPosts
 - id
 - authorid
</code></pre>

<p>So if I create a new Post</p>

<pre><code>var post = new Post { Id=Guid.NewId(), Author=new Author { UserName=""username"", Id=""id in database } };
</code></pre>

<p>The author of the post is already in the database, but the post itself is not...</p>

<p>So I want to do:</p>

<pre><code>entities.AddToPosts(obj);
</code></pre>

<p>but it tries to add the Author and the Post... is there a way to have it Save the author and add the post? Or just ignore the Author completely?</p>

<p>I have both the Post and the Author as my own POCO business objects, that were pulled from the database and then converted to my business layer. I don't want to have to re-pull them because I could have modified either in my business layer. So I just want to attach the objects.</p>

<p>I don't want to keep the data objects around, I pull them out and convert them to business objects and then don't touch them again until I want to push back to the database and I convert the business objects to data objects.</p>
","17176","sontek","17176","sontek","2009-04-11 16:13:49","2009-04-13 19:29:35","How do I add an object with the entity framework when it has a foreign key object that already exists","<c#><entity-framework><.net-3.5>","4","0","","",""
"374797","1","499469","","2008-12-17 14:57:17","","10","5197","<p>I'm using Zend Studio 6.1 for Eclipse, which comes bundled with the Subversive plug-in.</p>

<p>My repo layout is:</p>

<pre><code>/trunk/
/branches/
/tags/
</code></pre>

<p>My application code is in:</p>

<pre><code>/trunk/application
</code></pre>

<p>I'm trying to add some view templates in:</p>

<pre><code>/trunk/application/views/tags/index.tpl
</code></pre>

<p>BUT Subversive won't let me commit any of the files in that folder.
The message it gives me is: </p>

<blockquote>
  <p>""You are going to modify the tag on
  the repository. Do you want to
  continue?""</p>
</blockquote>

<p>So I say ""no"".
It seems to be confusing my 'tags' folder with SVN's concept of tags.</p>

<p>I can't rename the folder because the framework I'm using enforces strict naming conventions between controller &amp; view. I have a tagsController, so my views must be in /views/tags</p>

<p>I could rename the controller to something other than 'tags', but that sucks, because a tag is a tag, not a schmag ;)</p>

<p>Any ideas on how to get around this?</p>
","3407","lo_fye","3407","lo_fye","2009-01-31 20:17:42","2011-07-07 13:54:45","Subversive: can't commit files inside a tags folder","<eclipse><svn><zend-studio><subversive>","6","2","2","",""
"245237","1","245660","","2008-10-28 23:16:23","","20","5197","<p>which would you recommend?
which is faster, reliable?
apache mod_python or nginx/lighttpd FastCGI?</p>
","9789","daniels","2567","Dana The Sane","2008-10-29 04:44:06","2008-11-20 05:01:46","Running Django with FastCGI or with mod_python","<python><django><apache><fastcgi>","7","0","6","",""
"520742","1","520802","","2009-02-06 15:36:51","","4","5197","<p>I would like to prepend some text to multiple files in bash, I've found this post that deals with prepend: <a href=""https://stackoverflow.com/questions/54365/prepend-to-a-file-one-liner-shell"" title=""prepend to a file one liner shell?"">prepend to a file one liner shell?</a></p>

<p>And I can find all the files I need to process using find:</p>

<pre><code>find ./ -name ""somename.txt""
</code></pre>

<p>But how do I combine the two using a pipe?</p>
","6432","DEfusion","-1","hop","2017-05-23 12:30:42","2018-08-21 12:23:33","Prepend to multiple files in bash/osx terminal","<shell>","4","0","1","",""
"374245","1","","","2008-12-17 11:11:33","","8","5197","<p>for the xml </p>

<pre><code>&lt;grandparent&gt;
  &lt;parent1&gt;
     &lt;child&gt;data1&lt;/child&gt;
  &lt;/parent1&gt;
  &lt;parent2&gt;
     &lt;child&gt;data2&lt;/child&gt;
  &lt;/parent2&gt;
&lt;/grandparent&gt;
</code></pre>

<p>I need the list containing tuples of parent,data for each parent in xml.</p>

<p>Is there a way to do it USING cElementTree? I am able to do it for child,data, but unfortunately child is identical in all the values, hence it is of not much use.</p>
","2220518","Mohit Ranka","1199","Dimitre Novatchev","2010-01-25 19:18:39","2016-07-05 19:27:10","How to retrieve the parent node using cElementTree?","<python><celementtree>","3","0","1","",""
"625535","1","625556","","2009-03-09 09:22:37","","7","5197","<p>Does anybody know if it is possible to do databinding on an IValueConverter based class?</p>

<p>I have the following converter:</p>

<pre><code>[ValueConversion(typeof(int), typeof(Article))]
public class LookupArticleConverter : FrameworkElement, IValueConverter {
    public static readonly DependencyProperty ArticlesProperty = DependencyProperty.Register(""Articles"", typeof(IEnumerable&lt;Article&gt;), typeof(LookupArticleConverter)); 

    public IEnumerable&lt;Article&gt; Articles
    {
        get { return (IEnumerable&lt;Article&gt;)GetValue(ArticlesProperty); }
        set { SetValue(ArticlesProperty, value); }
    }

    public object Convert(object value, Type targetType, object parameter, CultureInfo culture) {
        ...
    }

    public object ConvertBack(object value, Type targetType, object parameter, CultureInfo culture) {
        ...
    }
}
</code></pre>

<p>It's purpose is to lookup an article in a list by its Id, and return that article.</p>

<p>However, I'd like to fill the Articles property by databinding a collection to it, like this:</p>

<pre><code>&lt;local:LookupArticleConverter Articles=""{Binding Articles}"" x:Key=""LookupArticle""/&gt;
</code></pre>

<p>But this doesn't seem to work. The setter method is never called. The source property contains an actual nonempty collection, so that's not the problem.</p>

<p>There's no error messages regarding binding in the output log, neither.</p>

<p>Any clues? </p>
","6251","Inferis","","","","2012-01-05 03:37:46","Databinding on a IValueConverter","<wpf><data-binding><ivalueconverter><dependencyobject>","3","1","4","",""
"420705","1","423093","","2009-01-07 15:22:36","","5","5198","<p><strong>SETUP</strong></p>

<p>I have to insert a couple million rows in either SQL Server 2000/2005, MySQL, or Access.  Unfortunately I don't have an easy way to use bulk insert or BCP or any of the other ways that a normal human would go about this.  The inserts will happen on one particular database but that code needs to be db agnostic -- so I can't do bulk copy, or SELECT INTO, or BCP.  I can however run specific queries before and after the inserts, depending on which database I'm importing to.</p>

<p>eg.</p>

<pre><code>If IsSqlServer() Then
    DisableTransactionLogging();
ElseIf IsMySQL() Then
    DisableMySQLIndices();
End If

... do inserts ...

If IsSqlServer() Then
    EnableTransactionLogging();
ElseIf IsMySQL() Then
    EnableMySQLIndices();
End If
</code></pre>

<p><strong>QUESTION</strong></p>

<p>Are there any interesting things I can do to SQL Server that might speed up these inserts?</p>

<p>For example, is there a command I could issue to tell SQL Server, ""Hey, don't bother recording these transactions in the transaction log"".</p>

<p>Or maybe I could say, ""Hey, I have a million rows coming in, so don't update your index until I'm totally finished"".</p>

<pre><code>ALTER INDEX [IX_TableIndex] ON Table DISABLE
     ... inserts
ALTER INDEX [IX_TableIndex] ON Table REBUILD
</code></pre>

<p>(Note: Above index disable only works on 2005, not 2000.  Bonus points if you know a way to do this on 2000).</p>

<p>What about MySQL, and Access?</p>
","245","michaelpryor","685","CodeSlave","2009-01-07 15:48:32","2010-02-02 17:14:35","SQL Server / MySQL / Access - speeding up inserting many rows in an inefficient manner","<mysql><sql-server><ms-access>","11","4","1","",""
"395340","1","395347","","2008-12-27 19:58:22","","12","5199","<p>I have the following classes: Ingredients, Recipe and RecipeContent...</p>

<pre><code>class Ingredient(models.Model):
    name = models.CharField(max_length=30, primary_key=True)
    qty_on_stock = models.IntegerField()

    def __unicode__(self):
        return self.name

class Recipe(models.Model):
    name = models.CharField(max_length=30, primary_key=True)
    comments = models.TextField(blank=True)
    ingredient = models.ManyToManyField(Ingredient)

    def __unicode__(self):
        return self.name

class RecipeContent(models.Model):
    recipe = models.ForeignKey(Recipe)
    ingredients = models.ForeignKey(Ingredient)
    qty_used = models.IntegerField()
</code></pre>

<p>but for __unicode__() in RecipeContent I would like to use the Recipe name to which this RecipeContent belongs to... is there a way to do it?</p>
","48540","EroSan","1694","Eli Courtwright","2008-12-27 20:04:29","2018-01-12 02:32:35","Can I use a ForeignKey in __unicode__ return?","<python><django><django-models>","4","1","3","",""
"10506843","1","10506844","","2012-05-08 21:14:44","","2","5199","<p>I have a table with orders. Each order has a <code>delivery_date</code>, and a <code>collection_date</code>. </p>

<p>I want to retrieve the orders as a schedule for a week which shows what the next thing is to do.</p>

<p>So I guess I want the time sequence shown so that a collection on Wednesday appears in between a delivery on Tuesday and another delivery on Thursday. </p>

<p>Any ideas on how to do this with SQL?</p>
","1383132","user1383132","","","","2012-05-08 21:33:38","SQL order by 2 date columns","<sql>","2","1","","",""
"304713","1","306664","","2008-11-20 09:03:57","","20","5199","<p>What is BPEL? I'm looking for some nice simple examples of BPEL usage. The wikipedia page isn't too enlightening. How about a ""Hello world"" in BPEL? A BPEL shell? A BPEL IDE?</p>
","3146","1800 INFORMATION","","","","2019-02-14 14:31:33","Beginners guide to BPEL","<web-services><business-logic><bpel>","4","0","5","2019-02-14 15:31:59",""
"223761","1","224108","","2008-10-21 22:25:10","","4","5199","<p>I have an API consisting of ASP.NET webservices callable through GET/POST/SOAP.</p>

<p>A new functionality will require me to accept files through this webservice. Basically I'm allowing users to upload files to a file archive through the API, which they'd otherwise do by logging into our browser based administration system.</p>

<p>The API needs to be as easily consumed as possible. I'm thinking of dropping SOAP support since our PHP clients mainly use the GET/POST methods, and the .NET clients don't mind either way. With that as a prerequisite, I'm thinking of simply creating an UploadFile(fileName) method, and the requiring the user to send the file through POST as a normal file upload.</p>

<p>However, I will not be able to specify the file field as a parameter to the method, right? So if I simply state in the documentation ""file should be sent in POST field called 'File'"", would that pose any problems when I need to read the file?</p>

<p>All files are in binary format, PDF's, various image formats, FLV and so forth. Also, file sizes will mainly be in the 2-20MB vicinity, but given the above solution, would I have any troubles accepting files in the 250MB area?</p>

<p>Receiving a file this way would result in the file being loaded completely into memory, before I write it to disk - is there any way around this, besides letting the service receive a Stream and thus disabling me from accepting other parameters, and hindering the easy usage of the service?</p>

<hr>

<p>Besides what's possible on my side, I'm also curious in regards to how I make it as easy as possible for the callees to send the file. I'm guessing POST is one of the most accessible ways of receiving the file, but if anyone has any comments, I'd like to hear them as well.</p>
","12469","Mark S. Rasmussen","12469","Mark S. Rasmussen","2008-10-21 22:54:11","2008-10-22 00:51:14","Best way to receive file through webservice","<asp.net><web-services>","4","0","4","",""
"570224","1","570269","","2009-02-20 16:24:28","","4","5199","<p>I have an older library that uses COleDateTime as a return type in a C++ MFC Dll.  When I do a PInvoke, can I marshal that with confidence to a DateTime object?  Or should I do something wacky, like convert the COleDateTime into the number of ticks since 1970, and then convert those ticks back to a DateTime object in the C# calling project?</p>

<p>Thanks!</p>
","21981","mmr","","","","2016-06-19 11:54:46","How do I convert from MFC's COleDateTime to C# DateTime?","<c#><datetime><mfc><coledatetime>","2","0","","",""
"520573","1","520606","","2009-02-06 14:54:40","","0","5200","<p>I have a context menu with a few items. One of the items has a submenu (or whatever it's called) with a few items (depends on what files it finds).</p>

<p>What I want to do is when I left click one of the sub-items I want one thing to happen, and when I right click I want another thing to happen.</p>

<p>My problem is that when I use the filesToolStripMenuItem_DropDownItemClicked, I don't get any MouseEventArgs in the parameter, so I can't find out which mouse button was used to click the item.</p>

<p>I tried adding it myself in the parameter but I get some error then.</p>

<p>Does anyone know how I can fix this? So I can find out what mouse button was used to click the sub-item (which is a ToolStripMenuItem)?</p>

<p>Thanks</p>

<p>edit: here is the code I use to create the sub items:</p>

<pre><code>IPHostEntry ipE = Dns.GetHostEntry(Dns.GetHostName());
IPAddress[] IpA = ipE.AddressList;
for (int i = 0; i &lt; IpA.Length; i++)
{
      if (!IpA[i].ToString().Contains("":""))
           cxItems.Items.Add(new ToolStripMenuItem(IpA[i].ToString()));
}
</code></pre>

<p>And for those items I want to be able to do different things depending on which mouse button I use</p>
","56179","sippa","56179","sippa","2009-02-06 15:45:52","2009-02-06 17:51:17","Mouse button in ToolStripMenuItem","<c#><winforms><mouse><toolstrip>","2","0","","",""
"566872","1","566887","","2009-02-19 19:51:32","","3","5201","<p>I need to apply a minify actions to all the javascript and CSS files, except the ones I indicate.</p>

<p>I have this condition and rule that applies to all the files (css and js):</p>

<pre><code>RewriteCond %{REQUEST_FILENAME} -f
RewriteRule ^(.*\.)(js|css)$ minify.php?q=$1$2 [L,NC]
</code></pre>

<p>I need to add the conditions to say:</p>

<p>Apply to all except: jquery.js, prototype.js, etc..</p>
","42565","Leandro Ardissone","","","","2011-09-07 08:51:58","Mod Rewrite: apply to all js and css files except ","<apache><.htaccess><mod-rewrite><url-rewriting>","3","0","1","",""
"509749","1","","","2009-02-04 01:27:45","","0","5201","<p>I want to load a column in excel into a selectable dropdown menu using c#. I have access to the file, and can load the file in C#, but am not sure how to implement what I want. Suggestions? (I'm using Visual Studio 2008)</p>
","36545","kylex","36545","kylex","2009-02-21 15:12:55","2009-02-21 15:12:55","Loading excel column data using C# in a dropdown menu","<c#><visual-studio><excel>","3","0","0","",""
"95628","1","95749","","2008-09-18 18:51:15","","2","5202","<p>I need to build a managed DLL, targeted for x64, and expose it via x64 COM. I need a walk through, good article, etc...</p>

<p>Interop is fairly straightforward, but when you talk about x64 on both sides, I can't find anything.</p>
","16794","Jason","12870","Oli","2008-09-24 14:50:39","2008-09-24 14:50:39","How to build a 64-bit .NET DLL, with 64-bit COM interop?","<.net><interop><activex><64-bit>","1","0","","",""
"528810","1","532849","","2009-02-09 16:20:18","","5","5202","<p>I have a web application that I've always been able to run in Visual Studio and it debugs just fine (breakpoints work, I can pause execution, etc). Recently, the behavior changed suddenly, and a few things happen:</p>

<ul>
<li>I start debugging, it lauches IE and loads the application, but after a few seconds (sometimes the page hasn't even displayed yet), Visual Studio acts as if debugging has stopped - I'm able to edit code in VS again, and the ""Play"" button on the toolbar is enabled. The application continues to run in the IE window just spawned, but I'm not attached to it</li>
<li>During this few seconds that VS is ""debugging"", because it detaches, my breakpoints show as hollow - as if I'm set to ""Release"" mode and they won't be hit. In fact, I have a breakpoint set in Page_Load, and it skips right by. I've checked, and I'm set to debug mode, though the compile mode dropdown is missing from my toolbar (I checked in the build properties to ensure I was in debug mode).</li>
</ul>

<p>Can anybody shed some light here?</p>
","8114","rwmnau","2098335","rwmnau","2014-10-22 15:05:29","2014-10-22 15:05:29","Visual Studio detaches from application as soon as debugging starts","<visual-studio><debugging><windows-8.1><windows-vista><uac>","6","3","1","",""
"598584","1","599053","","2009-02-28 20:05:16","","3","5203","<p>im trying to learn to modify games in C++ not the game just the memory its using to get ammo whatnot so can someone point me to books</p>
","69467","H4cKL0rD","3366929","Martinho Fernandes","2014-08-30 21:07:01","2014-08-30 21:07:01","Memory modifying in C++","<c++><memory>","4","6","7","",""
"34674","1","35636","","2008-08-29 16:39:51","","12","5203","<p>You can use a standard dot notation or a method call in Objective-C to access a property of an object in Objective-C.</p>

<pre><code>myObject.property = YES;
</code></pre>

<p>or</p>

<pre><code>[myObject setProperty:YES];
</code></pre>

<p>Is there a difference in performance (in terms of accessing the property)? Is it just a matter of preference in terms of coding style?</p>
","1987","ronin","1288","Bill the Lizard","2008-11-10 15:09:59","2008-11-10 15:09:59","Performance difference between dot notation versus method call in Objective-C","<objective-c><performance>","5","0","5","",""
"340825","1","340937","","2008-12-04 14:51:09","","2","5203","<p>Using C#, when a user types a text in a normal textbox, how can you see the Hebrew equivalent of that text?</p>

<p>I want to use this feature on a data entry form, when the secretary puts in the customer name using English characters to have it converted automatically in another textbox to the hebrew representation.</p>

<p>Maybe something with CultureInfo(""he-IL"")...</p>
","7233","Ovi","10936","","2011-11-06 08:37:13","2011-11-06 08:37:13","Convert text from English characters to Hebrew characters","<c#><cultureinfo><hebrew>","3","1","","",""
"157287","1","157327","","2008-10-01 12:08:48","","5","5203","<p>I'm writing a Winforms application and I've been writing these awful HTML reports where I have templates set up and use String.Replace to get my variables into the templates, then output the results to a WebBrowser control.  I really don't like this set up.  </p>

<p>I'd love to be able to use ASP.NET for my reports, but my clients don't want to have to run IIS on all the machines this is getting installed on, so that's not really an option.  </p>
","9358","ThomW","","","","2009-01-19 13:10:54","Reports in a .NET Winforms App","<c#><.net><winforms><report>","7","2","1","",""
"301008","1","301015","","2008-11-19 04:41:12","","0","5203","<p>We were using stringstream to prepare select queries in C++. But we were strongly advised to use QUERY PARAMETERS to submit db2 sql queries to avoid using of stringstream. Can anyone share what exactly meant by query parameter in C++? Also, share some practical sample code snippets.</p>

<p>Appreciate the help in advance.</p>

<p>Edit: It is stringstream and not strstream.</p>

<p>Thanks,
Mathew Liju</p>
","18657","Liju Mathew","1980","Jared","2008-11-19 05:16:39","2008-11-19 05:16:39","What is a ""query parameter"" in C++?","<c++><sql><db2><stringstream>","2","3","","",""
"416456","1","416488","","2009-01-06 13:12:59","","2","5204","<p>In VB6, I was told that when testing for an empty string, it would be much faster to check this by verifying the length of the string by using :</p>

<pre><code>If Len(""ABC"") = 0 then 'fast
</code></pre>

<p>or</p>

<pre><code>If LenB(""ABC"") = 0 then 'even faster
</code></pre>

<p>instead of:</p>

<pre><code>If ""ABC"" = """" then 'slower
</code></pre>

<p>Do you know by any chance if this is true also in VB.NET? 
Thank you.</p>
","45402","moster67","4228","moster67","2010-03-05 21:27:04","2012-05-30 02:07:52","VB.NET- Peformance when testing an empty string","<.net><vb.net><string><vb6>","4","0","","",""
"168487","1","201053","","2008-10-03 19:28:12","","3","5204","<p>How do I solve the error:</p>

<blockquote>
  <p>Unable to read WSDL from URL: <a href=""https://workflowtest.site.edu/_vti_bin/Lists.asmx?WSDL"" rel=""nofollow noreferrer"">https://workflowtest.site.edu/_vti_bin/Lists.asmx?WSDL</a>.<br>
  Error: 401 Unauthorized.</p>
</blockquote>

<p>I can successfully view the WSDL from the browser using the same user account.
I'm not sure which authentication is being used (Basic or Integrated).</p>

<p>How would I find that out?</p>

<p>The code making the call is:</p>

<pre><code>&lt;cfinvoke 
  username=""username"" 
  password=""password""
  webservice=""https://workflowtest.liberty.edu/_vti_bin/Lists.asmx?WSDL"" 
  method=""GetList"" 
  listName=""{CB02EB71-392E-4906-B512-8EC002F72436}""
&gt;
</code></pre>

<p>The impression I get is that ColdFusion doesn't like being made to authenticate to get the WSDL.</p>

<p>Full stack trace:</p>

<pre><code>coldfusion.xml.rpc.XmlRpcServiceImpl$CantFindWSDLException: Unable to read WSDL from URL: https://workflowtest.liberty.edu/_vti_bin/Lists.asmx?WSDL.
  at coldfusion.xml.rpc.XmlRpcServiceImpl.retrieveWSDL(XmlRpcServiceImpl.java:709)
  at coldfusion.xml.rpc.XmlRpcServiceImpl.access$000(XmlRpcServiceImpl.java:53)
  at coldfusion.xml.rpc.XmlRpcServiceImpl$1.run(XmlRpcServiceImpl.java:239)
  at java.security.AccessController.doPrivileged(Native Method)
  at coldfusion.xml.rpc.XmlRpcServiceImpl.registerWebService(XmlRpcServiceImpl.java:232)
  at coldfusion.xml.rpc.XmlRpcServiceImpl.getWebService(XmlRpcServiceImpl.java:496)
  at coldfusion.xml.rpc.XmlRpcServiceImpl.getWebServiceProxy(XmlRpcServiceImpl.java:450)
  at coldfusion.tagext.lang.InvokeTag.doEndTag(InvokeTag.java:413)
  at coldfusion.runtime.CfJspPage._emptyTcfTag(CfJspPage.java:2662)
  at cftonytest2ecfm1787185330.runPage(/var/www/webroot/tonytest.cfm:16)
  at coldfusion.runtime.CfJspPage.invoke(CfJspPage.java:196)
  at coldfusion.tagext.lang.IncludeTag.doStartTag(IncludeTag.java:370)
  at coldfusion.filter.CfincludeFilter.invoke(CfincludeFilter.java:65)
  at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:279)
  at coldfusion.filter.RequestMonitorFilter.invoke(RequestMonitorFilter.java:48)
  at coldfusion.filter.MonitoringFilter.invoke(MonitoringFilter.java:40)
  at coldfusion.filter.PathFilter.invoke(PathFilter.java:86)
  at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:70)
  at coldfusion.filter.BrowserDebugFilter.invoke(BrowserDebugFilter.java:74)
  at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)
  at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)
  at coldfusion.filter.NoCacheFilter.invoke(NoCacheFilter.java:46)
  at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)
  at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)
  at coldfusion.CfmServlet.service(CfmServlet.java:175)
  at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:89)
  at jrun.servlet.FilterChain.doFilter(FilterChain.java:86)
  at coldfusion.monitor.event.MonitoringServletFilter.doFilter(MonitoringServletFilter.java:42)
  at coldfusion.bootstrap.BootstrapFilter.doFilter(BootstrapFilter.java:46)
  at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)
  at jrun.servlet.FilterChain.service(FilterChain.java:101)
  at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)
  at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)
  at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:286)
  at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:543)
  at jrun.servlet.jrpp.JRunProxyService.invokeRunnable(JRunProxyService.java:203)
  at jrunx.scheduler.ThreadPool$DownstreamMetrics.invokeRunnable(ThreadPool.java:320)
  at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:428)
  at jrunx.scheduler.ThreadPool$UpstreamMetrics.invokeRunnable(ThreadPool.java:266)
  at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)
</code></pre>
","5849","Antony Trupe","850882","Antony Trupe","2012-01-12 15:15:13","2012-01-12 15:15:13","Unauthorized Sharepoint WSDL from ColdFusion 8","<web-services><sharepoint><iis><authentication><coldfusion>","5","0","2","",""
