Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"715997","1","717288","","2009-04-03 22:49:19","","0","6590","<p>I experienced a problem with the name property in as3, I created this ""dot"" movieclip and I exported to a class,
then I anonymously created a bunch of dots using a loop. I assigned numbers as name to each dots</p>

<pre><code>private function callDots(num:Number):void
    {                
        for (var i = 0; i &lt; subImagesTotal[num]; i++)
        {
            var d:Dot = new Dot();
            d.x = i*23;
            d.y = 0;

            d.name = i;
            dotContainer.addChild(d]);
        }
    }  
</code></pre>

<p>so far so good, I checked that if I trace the name here, I will get the number I want.
However, it's not giving me the numbers if I trace it in other functions. 
I added all of my dots to ""dotContainer"", and if I click on one of the dots, it will call this function</p>

<pre><code>private function callFullSub(e:MouseEvent):void
   {
        var full_loader:Loader = new Loader();
        var temp:XMLList = subImages[sub];
        var full_url = temp[e.target.name].@IMG;

        full_loader.load(new URLRequest(full_url));
        full_loader.contentLoaderInfo.addEventListener(Event.INIT, fullLoaded);
    }  
</code></pre>

<p>e.target.name is suppose to be numbers like 1 or 2, but it's giving me ""instance66"" ""instance70"" and I
have no idea why. Because I did the same thing with loaders before and it totally worked. 
Any ideas? Thanks.</p>

<p>christine</p>
","34797","christinelalala","181337","","2012-05-05 15:14:19","2016-03-06 22:25:26","ActionScript 3 name property is not returning the right name...?","<actionscript-3><properties>","5","0","","",""
"245787","1","246176","","2008-10-29 04:20:32","","3","6590","<p>I'm wondering if anyone ran into this problem. Whenever I run any jython program in Eclipse, I got the following error in the beginning of the output: </p>

<blockquote>
  <p>"" Failed to
  get environment, environ will be
  empty: (0, 'Failed to execute command
  ([\'sh\', \'-c\', \'env\']):
  java.io.IOException: Cannot run
  program ""sh"": Crea teProcess error=2,
  The system cannot find the file
  specified')</p>
</blockquote>

<p>First, my environment is:</p>

<p>Windows 2008</p>

<p>JDK 1.6.0u10</p>

<p>jython 2.2.1</p>

<p>I did some digging, and I realized that this message is produced in the function javaos.getenv(). 
Whenever I call the javaos.getenv() function, it throws the following error:</p>

<p>C:\jython2.2.1>java -jar jython.jar</p>

<blockquote>
  <blockquote>
    <blockquote>
      <p>import javaos</p>
      
      <p>print javaos.getenv(""user.name"")</p>
    </blockquote>
  </blockquote>
  
  <p>Failed to get environment, environ
  will be empty: (0, 'Failed to execute
  command ([\'sh\', \'-c\', \'env\']):
  java.io.IOException: Cannot run
  program ""sh"": Crea teProcess error=2,
  The system cannot find the file
  specified')</p>
</blockquote>

<p>This is strange, because I'm currently using a Windows machine, not an Unix. Any solutions/ideas?</p>

<p>Thank you in advance.</p>
","32267","jeeyoungk","","","","2011-12-02 16:22:11","Jython - javaos.getenv() gives ""Failed to get environment, environ will be empty""","<jython>","5","0","1","",""
"430145","1","430160","","2009-01-09 23:38:28","","27","6590","<p>After writing code to populate textboxes from an object, such as:</p>

<pre><code>txtFirstName.Text = customer.FirstName;
txtLastName.Text = customer.LastName;
txtAddress.Text = customer.Address;
txtCity.Text = customer.City;
</code></pre>

<p>is there way in Visual Studio (or even something like Resharper) to copy and paste this code into a save function and reverse the code around the equal sign, so that it will look like:</p>

<pre><code>customer.FirstName = txtFirstName.Text;
customer.LastName = txtLastName.Text;
customer.Address = txtAddress.Text;
customer.City = txtCity.Text;
</code></pre>
","10276","ckal","","","","2013-04-18 19:59:06","How can I reverse code around an equal sign in Visual Studio?","<c#><visual-studio-2008>","4","0","17","",""
"541467","1","541990","","2009-02-12 14:25:40","","4","6591","<p>I'm having problems using the Html.DropDownList helper on a MVC RC1 form. </p>

<p>In the controller class, I create a SelectList like this</p>

<pre><code>SelectList selectList = new SelectList(db.SiteAreas, ""AreaId"", ""AreaName"");
ViewData[""AreaId""] = selectList;
</code></pre>

<p>or like this</p>

<pre><code>IEnumerable&lt;SelectListItem&gt; areaList =
    from area in db.SiteAreas
    select new SelectListItem
    {
        Text = area.AreaName,
        Value = area.AreaId.ToString(),
        Selected = false
    };
ViewData[""AreaId""] = areaList;
</code></pre>

<p>and then add it into the viewer using this call</p>

<pre><code>&lt;% using (Html.BeginForm())
   { %&gt;
   &lt;label for=""sitearea""&gt;Site Area:&lt;/label&gt;
   &lt;span class=""hint""&gt;The menu option to be highlighted when the page is open &lt;/span&gt;
   &lt;br /&gt;
   &lt;%= Html.DropDownList(""sitearea"", (SelectList)ViewData[""AreaId""], ""Select Area Id"")%&gt;
   &lt;%= Html.ValidationMessage(""sitearea"") %&gt;
   &lt;br /&gt;
   &lt;br /&gt;
   &lt;input type=""submit"" value=""Add New Page"" /&gt;
   &lt;% = Html.AntiForgeryToken() %&gt;
&lt;% } %&gt;
</code></pre>

<p>So I'm adding a default option to the Dropdownlist as well. If I run this page and click the submit button without doing anything, I expected the POST action for this page to fire and for the validation code on this drop down list to tell me I haven't chosen an option. </p>

<p>Instead, (after attaching the MVC source code to my project), I find I'm getting an ArgumentNullException in selectextensions.cs.</p>

<pre><code>$exception  {""Value cannot be null.\r\nParameter name: selectList""} System.Exception {System.ArgumentNullException}
</code></pre>

<p>This relates to a method called SelectInternal which is expecting a value other than null for its selectList parameter.</p>

<pre><code>private static string SelectInternal(this HtmlHelper htmlHelper, string optionLabel, string name, IEnumerable&lt;SelectListItem&gt; selectList, bool usedViewData, bool allowMultiple, IDictionary&lt;string, object&gt; htmlAttributes) 
{
   if (String.IsNullOrEmpty(name)) {
      throw new ArgumentException(MvcResources.Common_NullOrEmpty, ""name"");
   }
   if (selectList == null) {
      throw new ArgumentNullException(""selectList"");
   }  
.. rest of method ..
</code></pre>

<p>Now all I've done is upgrade the code from MVC beta 1 to RC1 and suddenly this has turned up. I've seen references to this SelectInternal method before, but no concrete resolution. So can anyone help me figure out why this error is occurring and how to fix it?  </p>

<p>Thanks in advance</p>
","2756","Hmobius","","","","2014-08-11 17:27:35","SelectList returns as null in MVC DropDownList","<asp.net-mvc>","3","1","1","",""
"674071","1","","","2009-03-23 16:24:16","","0","6591","<p>I have a report (RS2005, against a MSSS2005 instance) which I have inherited. It shows a basic table of data: a handful of key fields which are used to group rows together, a few basic numeric fields, then a number of dated ('bucketed') fields (e.g. 1 month away, 2 months, 6 months, a year, 2 years, etc.) </p>

<p>The user would like to group together these dated fields in aggregated groups and be able to collapse or expand the <strong>columns</strong> as you can the rows. So we'd be able to show the next year's values' subtotal or expand it to break it out by month. Hiding the invidual months if the subtotal is shown. </p>

<p>This is basic pivot table behaviour (and can be done with the Group/Subtotal feature on Excel - that's the closest analogous behaviour I could use to describe the requirements). </p>

<p>While grouping by rows seems trivial in RptgSvcs, grouping columns and collapsing a group into a single subtotal and blowing it out again, seems hard to impossible. </p>

<p>Unless someone knows better? </p>
","2902","Unsliced","2902","Unsliced","2009-03-24 15:46:04","2009-09-02 07:00:03","Group and subtotal columns in Reporting Services 2005","<sql-server-2005><reporting-services>","2","0","","",""
"94779","1","400668","","2008-09-18 17:39:03","","5","6591","<p>I am working on a client proposal and they will need to upgrade their network infrastructure to support hosting an ASP.NET application. Essentially, I need to estimate peak usage for a system with a known quantity of users (currently 250). A simple answer like ""you'll need a dedicated T1 line"" would probably suffice, but I'd like to have data to back it up.</p>

<p><a href=""https://stackoverflow.com/questions/54184/best-tool-to-monitor-network-connection-bandwidth#54245"">Another question</a> referenced NetLimiter, which looks pretty slick for getting a sense of what's being used.</p>

<p>My general thought is that I'll fire the web app up and use the system like I would anticipate it be used at the customer, really at a leisurely pace, over a certain time span, and then multiply the bandwidth usage by the number of users and divide by the time. </p>

<p>This doesn't seem very scientific. It may be good enough for a proposal, but I'd like to see if there's a better way.</p>

<p>I know there are load tools available for testing web application performance, but it seems like these would not accurately simulate peak user load for bandwidth testing purposes (too much at once).</p>

<p>The platform is Windows/ASP.NET and the application is hosted within SharePoint (MOSS 2007).</p>
","7301","paulwhit","-1","","2017-05-23 11:44:17","2008-12-30 16:05:09","What is the most accurate method of estimating peak bandwidth requirement for a web application?","<asp.net><load><bandwidth><testing-strategies>","2","0","4","","2008-09-18 17:39:03"
"489415","1","489769","","2009-01-28 21:15:10","","5","6591","<p>In RC1 the behavior of the template for creating a view changed.</p>

<p>As explained by Scott Gu's post about the <a href=""http://weblogs.asp.net/scottgu/archive/2009/01/27/asp-net-mvc-1-0-release-candidate-now-available.aspx"" rel=""nofollow noreferrer"">release candidate</a> a newly created aspx view doesn't have a code-behind file by default anymore.</p>

<blockquote>
  <p>Based on feedback we’ve changed
  view-templates to not have a
  code-behind file by default.  This
  change helps reinforce the purpose of
  views in a MVC application (which are
  intended to be purely about rendering
  and to not contain any non-rendering
  related code), and for most people
  eliminates unused files in the
  project.</p>
  
  <p>The RC build now adds C# and VB syntax
  support for inheriting view templates
  from base classes that use generics. 
  For example, below we are using this
  with the Edit.aspx view template –
  whose “inherits” attribute derives
  from the ViewPage type:</p>
</blockquote>

<p>I really like being able to write view specific code in the codebehind to just output the view - especially if I have logic repeated in several parts of the page where I cant justify creating a partial view.</p>

<p><strong>My actual question:</strong> Scott said <strong>by default</strong> - which implies I can change that behavior, but i cannot seem to see where. Is it possible? Manually creatingn a codebehind file and changing things around is a pain.</p>

<p>This causes an additional problem too :</p>

<ul>
<li>If I refactor the name of my model then the directive in the View isn't updated. This isn't the end of the world, but one distinct advantage of having it fully strongly typed.
<hr></li>
</ul>

<p><strong>Addendum:</strong> For those of you wondering WHY I would want a codebehind here are some of the possible reasons. This is a cumulative list of just about everything I've thought of. It goes without saying (well it should) that you mustn't access any data other than that which is already in the model. LINQ would be fine for simple manipulation  of model data, but LINQ to SQL would NOT! MVC is for people who should already know this - thats why I love it - made BY smart people FOR smart people.</p>

<ul>
<li>Databinding legacy ASP.NET controls - if an alternative is not available or a temporary solution is needed.</li>
<li>View logic that requires recursion to create some kind of nested or hierarchical HTML.</li>
<li>View logic that uses temporary variables. I refuse to define local variables in my tag soup! I'd want them as properties on the view class at the very least.</li>
<li>Logic that is specific only to one view or model and does not belong to an HtmlHelper. As a side note I don't think an HtmlHelper should know about any 'Model' classes. Its fine if it knows about the classes defined inside a model (such as <code>IEnumerable&lt;Product&gt;</code>, but I dont think for instance you should ever have an HtmlHelper that takes a <code>ProductModel</code>. </li>
<li>HtmlHelper methods end up becoming visible from ALL your views when you type <code>Html+dot</code> and i really want to minimize this list as much as possible.</li>
<li>What if I want to write code that uses <code>HtmlGenericControl</code> and other classes in that namespace to generate my HTML in an object oriented way (or I have existing code that does that that I want to port).</li>
<li>What if I'm planning on using a different view engine in future. I might want to keep some of the logic aside from the tag soup to make it easier to reuse later.</li>
<li>What if I want to be able to rename my Model classes and have it automatically refactor my view without having to go to the view.aspx and change the class name.</li>
<li>What if I'm coordinating with an HTML designer who I don't trust to not mess up the 'tag soup' and want to write anythin beyond very basic looping in the .aspx.cs file.</li>
</ul>

<p>I think people are biased against 'code-behind' since it has traditially been interpreted to mean 'event handling code' as opposed to 'the other half of a view's partial class' which is what it is.</p>

<p>Code-behind for views is just fine.</p>

<p>I'm not disagreeing that it clutters up the folder structure a little, but thats what the <code>+</code> icon is for. I just want the ability to create a view with codebehind using 'Add view'.</p>
","16940","Simon","1","Simon","2009-04-21 09:28:07","2010-10-04 18:10:11","How to get a 'codebehind' file for an ASP.NET-MVC View in RC1 to be created by default","<.net><asp.net-mvc><code-behind>","6","1","1","",""
"147859","1","148329","","2008-09-29 07:56:45","","2","6592","<p>I have one hibernate sequence, that generates all sequence-numbers in my app. When I generate the schemas from hibernate (target Oracle10), it genererates:</p>

<pre><code>create sequence hibernate_sequence;
</code></pre>

<p>I would like to change the configuration of the sequence. I have to use something like:</p>

<pre><code>create sequence hibernate_sequence order nocache;
</code></pre>

<p>I don't like to change the generated scripts, everytime I create them. Where can I customize the sequence generated by hibernate?</p>
","1870","Mo","1870","Mo","2008-09-29 08:04:13","2008-09-29 11:32:55","Customization of Hibernate sequence generation","<java><hibernate>","1","0","","",""
"449922","1","449935","","2009-01-16 09:18:20","","1","6593","<p>The stored procedures being written here currently concats the parameters to the queries:</p>

<pre><code>   SELECT * 
     FROM Names 
    WHERE Name = ' || prmName || ' 
 ORDER BY ' || prmSortField
</code></pre>

<p>Is it possible to parameterize this query inside the stored procedure? Possibly like:</p>

<pre><code>query = 'select * From Names Where Name = @name Order By ' || prmSortField
call(query, prmName)
</code></pre>

<p><em>Note:</em> <br>In case you wonder why we do so, there are two common parameters for our sp's: <code>sortFieldIndex</code> and <code>sortDirection</code>. Since we cannot directly parameterize these, the query is dynamically generated. But other parameters make the queries open for injection. So I am looking a way to parameterize some of the parameters.</p>
","31505","buyutec","6756033","coldice","2016-11-28 13:23:15","2016-11-28 13:23:15","Is it possible to parameterize a query inside pl sql?","<oracle><plsql><sql-injection>","3","0","","",""
"53025","1","53843","","2008-09-09 22:13:54","","1","6593","<p>I've been utilizing the <a href=""http://en.wikipedia.org/wiki/Command_pattern"" rel=""nofollow noreferrer"">command pattern</a> in my Flex projects, with asynchronous callback routes required between:</p>

<ul>
<li>whoever instantiated a given command object and the command object,</li>
<li>the command object and the ""data access"" object (i.e. someone who handles the remote procedure calls over the network to the servers) that the command object calls.</li>
</ul>

<p>Each of these two callback routes has to be able to be a one-to-one relationship. This is due to the fact that I might have several instances of a given command class running the exact same job at the same time but with slightly different parameters, and I don't want their callbacks getting mixed up. Using events, the default way of handling asynchronicity in AS3, is thus pretty much out since they're inherently based on one-to-many relationships.</p>

<p>Currently I have done this using <strong>callback function references</strong> with specific kinds of signatures, but I was wondering <em>if someone knew of a better (or an alternative) way?</em></p>

<p>Here's an example to illustrate my current method:</p>

<ul>
<li>I might have a view object that spawns a <code>DeleteObjectCommand</code> instance due to some user action, passing references to two of its own private member functions (one for success, one for failure: let's say <code>""deleteObjectSuccessHandler()""</code> and <code>""deleteObjectFailureHandler()""</code> in this example) as callback function references to the command class's constructor.</li>
<li>Then the command object would repeat this pattern with its connection to the ""data access"" object.</li>
<li>When the RPC over the network has successfully been completed (or has failed), the appropriate callback functions are called, first by the ""data access"" object and then the command object, so that finally the view object that instantiated the operation in the first place gets notified by having its <code>deleteObjectSuccessHandler()</code> or <code>deleteObjectFailureHandler()</code> called.</li>
</ul>
","4111","hasseg","4111","hasseg","2008-09-09 22:36:04","2010-05-13 05:25:35","Best way to implement 1:1 asynchronous callbacks/events in ActionScript 3 / Flex / AIR?","<apache-flex><actionscript-3><asynchronous><air>","3","0","1","",""
"690382","1","690526","","2009-03-27 16:09:43","","2","6593","<p>C++ code:</p>

<pre><code>struct tPacket
{
    WORD word1;
    WORD word2;
    BYTE byte1;
    BYTE byte2;
    BYTE array123[8];
}

static char data[8192] = {0};
...
some code to fill up the array
...
tPacket * packet = (tPacket *)data;
</code></pre>

<p>We can't do that as easy in C#.</p>

<p>Please note there is an array in the C++ structure.</p>

<p>Alternatively, using <a href=""http://varjabedian.net/archive/2008/07/29/casting-a-byte-array-into-structures-in-c.aspx"" rel=""nofollow noreferrer"">this source file</a> could do the job for us, but not if there is an array in the structure.</p>
","81800","John","64046","CodeSlave","2015-08-04 17:34:32","2015-08-04 17:34:32","How can I put an array inside a struct in C#?","<c#><c++><pointers><code-translation>","4","0","","",""
"624797","1","624810","","2009-03-09 02:17:37","","1","6593","<p>I have about 100 sites built in a cms, each with its own database. Each database has the same tables.</p>

<p>My stored procedure needs to select all of the pages in a database given a sitename.</p>

<p>Below I am trying to pass the database name as a parameter, but it doesn't seem to work.</p>

<pre><code>...
@site nvarchar(250)

AS

SELECT *
FROM @site..cmsDocument
WHERE published = 1
</code></pre>

<p>Is there some other way to do this?</p>
","62118","Cato Johnston","15168","Jonathan Leffler","2009-03-09 02:26:17","2014-09-03 18:18:10","Is it possible to pass db name as a parameter","<sql-server><stored-procedures>","5","0","1","",""
"614365","1","772150","","2009-03-05 11:14:24","","6","6594","<p>I'm embedding IronPython 2.0 in C#. In IronPython, I defined my own exception with:</p>



<pre class=""lang-py prettyprint-override""><code>def foobarException(Exception):
    pass 
</code></pre>

<p>and raise it somewhere with:</p>

<pre class=""lang-py prettyprint-override""><code>raise foobarException( ""This is the Exception Message"" )
</code></pre>

<p>Now in C#, I have:</p>

<pre class=""lang-cs prettyprint-override""><code>try
{
   callIronPython();
}
catch (Exception e)
{
   // How can I determine the name (foobarException) of the Exception
   // that is thrown from IronPython?   
   // With e.Message, I get ""This is the Exception Message""
}
</code></pre>
","74184","foobar","241211","&#211;lafur Waage","2016-06-16 15:49:53","2016-07-08 15:14:20","Catching Ironpython Exception in C#","<exception><ironpython>","4","2","3","",""
"321155","1","","","2008-11-26 15:43:24","","1","6594","<p>I am trying to center a form in VB.net. Instead of centering the form, it ends up about halfway between center and 0,0(upper left). </p>

<p>I am using the code</p>

<p>Me.StartPosition = FormStartPosition.CenterScreen</p>

<p>Which is called from the IntializeDisplay Method, which in turn is called from the Form Load method.</p>

<p>I assume I'm setting some propertity along the way that messes up the center calculation, but I'm not sure what it could be.</p>

<p>If anyone has any ideas they would be much appreciated.</p>

<p>Thanks.</p>
","27689","Charlie White","","","","2017-03-01 21:55:39",".Net FormStartPosition.CenterScreen not centering","<vb.net><winforms>","5","0","1","",""
"575977","1","587237","","2009-02-22 22:35:50","","22","6594","<p>How do you choose between implementing a value object (the canonical example being an address) as an immutable object or a struct?</p>

<p>Are there performance, semantic or any other benefits of choosing one over the other?</p>
","6369","Garry Shutler","","","","2015-01-03 19:44:23","Choosing between immutable objects and structs for value objects","<c#><oop><domain-driven-design>","11","4","9","",""
"169155","1","169280","","2008-10-03 22:32:55","","8","6595","<p>I am using SetCursor to set the system cursor to my own image. The code looks something like this:</p>

<pre><code>// member on some class
HCURSOR _cursor;

// at init time
_cursor = LoadCursorFromFile(""somefilename.cur"");

// in some function
SetCursor(_cursor);
</code></pre>

<p>When I do this the cursor does change, but on the first mouse move message it changes back to the default system arrow cursor. This is the only code in the project that is setting the cursor.  What do I need to do to make the cursor stay the way I set it?</p>
","1031","Joe Ludwig","3623","Nathan","2009-01-28 00:35:15","2016-10-17 22:11:24","SetCursor reverts after a mouse move","<windows><user-interface>","5","0","2","",""
"276531","1","986109","","2008-11-09 21:50:31","","9","6595","<p>If I have the LINQ objects:</p>

<pre><code>public class SampleDataContext : DataContext {
    public Table&lt;Customer&gt; Customers { get { return this.GetTable&lt;Customer&gt;(); } }
    public SampleDataContext( string connectionString ) : base( connectionString ) { }
}

[Table( Name=""dbo.tblCustomers"" )]
public class Customer {
    private Guid? customerID;
    [Column( Storage=""customerID"", DbType=""uniqueidentifier NOT NULL"", IsPrimaryKey=true )]
    public Guid? CustomerID {
        get { return this.customerID; }
        set { this.customerID = value; }
    }

    private string customerName;
    [Column( Storage = ""customerName"", DbType = ""nvarchar(255) NOT NULL"" )]
    public string CustomerName {
        get { return this.customerName; }
        set { this.customerName = value; }
    }
}
</code></pre>

<p>and somewhere else in application:</p>

<pre><code>public static void DoSomethingWithCustomer( Customer customer ) {
    // some operations
    // now, I want save changes to the database
}
</code></pre>

<p>how can I get instance of DataContext which tracks changes of the ""customer"" object?</p>

<p><strong>Edit: Why I don't want pass the DataContext into method.</strong></p>

<p>1) Passing always 2 objects instead of 1 is ""ugly"" pattern for whole application.</p>

<ul>
<li>Methods will need next parameter for every business object.</li>
<li>Collection will needs changed from ""List"" to ""List>"".</li>
</ul>

<p>Both points will more hard to maintain - developer must every-time sets the correct instance of DataContext (easy to create a bug), despite the DataContext know that the concrete object is(or not) attached to another DataContext.</p>

<p>2) I want (current version of application use it) process ""any"" business logic on collection of objects which came from different ""places"" ( floating windows by drag &amp; drop for example ).</p>

<p>Currentyl we use custom typed DataSets, so informations about changes are in the data rows (DataRow = business object) and wasn't problem to get it, or create a clone and then save it into database.</p>
","20382","TcKs","3743","Kevin Fairchild","2008-11-14 19:41:00","2015-11-19 13:21:04","Get object's DataContext","<.net><linq-to-sql><c#-3.0><datacontext>","3","2","4","",""
"561909","1","561925","","2009-02-18 16:48:51","","1","6595","<p>I'm using ASP.Net MVC to create a web site which needs to do some processing (5 - 10 seconds) before it can return a view to the user.  Rather than leaving the user staring at the glacial progress bar I'd like to show some sort of ""Please Wait/We'll be right back"" animated gif to keep them interested.</p>

<p>Does anyone know a good approach to achieving this?</p>

<p>(I found <a href=""https://stackoverflow.com/questions/287014/asp-net-mvc-loading-in-progress-indicator"">this</a> answer but its not quite what I need, this uses jQuery to fetch data once the view has been returned.  I'd like to display the ""Please Wait"" while they're waiting for the view to appear)</p>

<p>Thanks</p>
","26409","Simon Hutton","-1","","2017-05-23 12:12:57","2009-02-18 17:46:49","Loading Page for ASP.Net MVC","<asp.net-mvc>","1","1","4","",""
"276791","1","302800","","2008-11-10 00:52:33","","0","6595","<p>I have a website that was originally developed using a SQL Express database in the App_Data folder. Now I need to take upgrade it, without loosing any data, to SQL Server 2005 Workgroup or Standard. </p>

<p>Is there a guide on how to properly upgrade by Microsoft or another source?</p>
","3747","Brian Boatright","","","","2008-11-19 18:03:15","How do you upgrade a SQL Express Database to SQL Server Workgroup or Standard?","<sql-server-2005><upgrade><sql-server-express>","1","0","0","",""
"451302","1","","","2009-01-16 17:33:22","","2","6596","<p>I have an Informix stored procedure that returns two columns and multiple rows. I can use ""EXECUTE FUNCTION curr_sess(2009,'SP')"" fine, but how do I get the results into a temp table.</p>

<p>EDIT: We are on version 10.00.HC5</p>

<hr>

<p>Testing Jonathan Leffler's idea didn't work.</p>

<pre><code>EXECUTE FUNCTION curr_sess(2009,'SP')
</code></pre>

<p>works fine.  Then I did</p>

<pre><code>CREATE TEMP TABLE t12(yr smallint, sess char(4));
</code></pre>

<p>But when I try</p>

<pre><code>INSERT INTO t12 EXECUTE FUNCTION curr_sess(2009,'SP');
</code></pre>

<p>It doesn't work, I get a "" Illegal SQL statement in SPL routine."" error.</p>

<hr>

<p>The source for curr_sess</p>

<pre><code>begin procedure

DEFINE _yr smallint;
DEFINE _sess char(4);

SELECT
    DISTINCT
    sess_vw.yr,
    sess_vw.sess,
    sess_vw.sess_sort
FROM
    sess_vw
ORDER BY
    sess_vw.sess_sort DESC
INTO temp tmp_sess WITH NO LOG;

SELECT
    FIRST 1
    tmp_sess.yr,
    tmp_sess.sess
FROM
    tmp_sess
WHERE
    tmp_sess.sess_sort = sess_sort(iYear,sSess)
INTO temp tmp_final WITH NO LOG;

FOREACH cursor1 FOR
    SELECT
        tmp_final.yr,
        tmp_final.sess
    INTO
        _yr,
        _sess
    FROM
         tmp_final
    RETURN _yr, _sess WITH RESUME;
END FOREACH;

DROP TABLE tmp_sess;
DROP TABLE tmp_final;

end procedure
</code></pre>

<hr>

<p>EDIT: sess_sort() does a lookup.</p>

<p>I have tried to rewrite the function as one query. Here is next_sess:</p>

<pre><code>SELECT
    FIRST 1
    sess_vw.sess_sort
FROM
    sess_vw
WHERE
    sess_vw.sess_sort &gt; sess_sort(2009,'SP')
ORDER BY
    sess_vw.sess_sort ASC
</code></pre>

<p>Someone from IBM emailed me and suggested using something like this:</p>

<pre><code>SELECT
    *
FROM
    TABLE(next_sess(2009,'SP'))
</code></pre>

<p>But that still didn't work.</p>
","13832","JonathanMueller","13832","JonathanMueller","2009-01-22 17:09:45","2009-01-28 10:36:19","Datasource returned from Informix Stored Proc","<sql><stored-procedures><informix><temp-tables>","2","5","1","",""
"559251","1","559266","","2009-02-17 23:47:07","","22","6596","<p>I'm trying to force myself to use as little mouse as possible and I can't find the answer to this simple short-cut anywhere! Here the the steps:</p>

<ol>
<li>Open up Visual Studio. Open any C# file (or any code file I believe)</li>
<li>Point your mouse anywhere on the
window/file.</li>
<li>Right Click</li>
</ol>

<p>Is there a shortcut key for this so I don't have to move my hand to the mouse?</p>
","39086","Matt Schwartz","1000551","","2017-08-15 08:48:49","2017-08-15 08:48:49","""Right Click"" keyboard short cut for Visual Studio?","<visual-studio><keyboard-shortcuts>","5","3","5","",""
"408602","1","408612","","2009-01-03 04:35:12","","27","6596","<p>I'm working with a map in Scala and doing the usual ""if there's no value associated with a key, create it, put it in the map and return it"":</p>

<pre><code>def alphaMemory(key : AlphaMemoryKey) = {
    var am = map.getOrElse(key, null)
    if(am == null) {
        am = new AlphaMemory(key)
        map.put(key, am)
    }
    am
}
</code></pre>

<p>To me, this does not feel like idiomatic Scala code. It feels like Java. Is there a more succinct way of writing this? It looked like maybe I could override Map.default() to insert the new value and return it. Not sure though.</p>

<p>Thanks!</p>
","40310","Dave Ray","298389","","2012-04-08 21:31:43","2017-06-12 17:20:51","Idiomatic Scala Map upsert","<scala><scala-collections>","1","0","3","",""
"83260","1","83371","","2008-09-17 13:34:46","","5","6596","<p>Say I've got this array:
MyArray(0)=""aaa""
MyArray(1)=""bbb""
MyArray(2)=""aaa""</p>

<p>Is there a .net function which can give me the unique values? I would like something like this as an output of the function:
OutputArray(0)=""aaa""
OutputArray(1)=""bbb""</p>
","15928","Anthony","","","","2008-09-17 13:45:14","How can I get the unique values of an array in .net?","<.net><arrays><unique>","4","0","","",""
"54877","1","54970","","2008-09-10 18:03:12","","8","6596","<p>I can't seem to figure out a good way to do this, but it seems like it should be simple.  I have an element that I want to <code>append a div</code> to.  Then I have another element that I want to clone and shove into that intermediate div.  Here's what I was hoping to do:</p>

<pre><code>$(""#somediv &gt; ul"").after(""&lt;div id='xxx'&gt;&lt;/div&gt;"").append($(""#someotherdiv"").clone());
</code></pre>

<p>This seems to be close, but not quite there.  The problem with this is that the ""append"" seems to be operating on the original <code>#somediv &gt; ul</code> selector.  This sort of makes sense, but it's not what I wanted.  How can I most efficiently select that intermediate div that I added with the <code>after</code> and put my <code>#someotherdiv</code> into it?</p>
","404","Chris Farmer","11769090","RedWolves","2019-10-18 05:28:39","2019-10-18 05:28:39","How to use JQuery ""after"" selector","<jquery><dom><css-selectors>","3","0","","",""
"548102","1","548127","","2009-02-13 23:29:26","","1","6596","<p>I want to manually create a binary script and then save it as binary file.</p>

<p>I want to append all of the following bytes and create a binary file out of them. </p>

<pre><code>&amp;HF0
&amp;HF1
&amp;HF2
</code></pre>

<p>I want to able to do something like this : </p>

<pre><code>Dim generateData(3) As Byte
generateData(0) = &amp;HFF
generateData(1) = &amp;HFE
generateData(2) = &amp;HFC
</code></pre>

<p>But obviously <strong>As Byte</strong> doesn't work on Vbscript. I do use the following function to write binary array to disk (at least I'll when I able to create a binary array)</p>

<pre><code>Function SaveBinaryData(FileName, ByteArray)
  Const adTypeBinary = 1
  Const adSaveCreateOverWrite = 2

  'Create Stream object
  Dim BinaryStream
  Set BinaryStream = CreateObject(""ADODB.Stream"")

  'Specify stream type - we want To save binary data.
  BinaryStream.Type = adTypeBinary

  'Open the stream And write binary data To the object
  BinaryStream.Open
  BinaryStream.Write ByteArray

  'Save binary data To disk
  BinaryStream.SaveToFile FileName, adSaveCreateOverWrite
End Function
</code></pre>
","40322","Slough","","","","2016-03-29 14:31:29","How to create BinaryArray in VbScript?","<vbscript><binary>","1","0","1","",""
"591106","1","828074","","2009-02-26 15:48:47","","5","6596","<p>Is there a way to bounce/restart a managed server using WLST? The ServerRuntime MBean seems to have the correct functions to do this but as far as I can tell, you can only access this MBean for the server WLST is connected to ie the admin server. Is there a way to access this MBean for each Managed Server?</p>
","70437","awithrow","","","","2016-02-02 22:04:07","Using WLST to bounce a managed server?","<weblogic><wlst>","1","0","0","",""
